attempt,diagnostic_exit_idx,divergence_missing_reason,divergence_signal_date,edge_rank,entry_adv_dollars,entry_date,entry_day_stop,entry_idx,entry_price,estimated_cost_drag_pct,exit_date,exit_price,exit_reason,gross_excess_vs_spy_pct,gross_return_pct,highest_close,hold_sessions,initial_stop,ma50_20_sessions_ago,ma50_missing_reason,ma50_period,ma50_signal_date,ma50_slope_pct,ma50_slope_sessions,ma50_value,matched_spy_return_pct,model_exit_idx,net_excess_vs_spy_pct,net_return_pct,pattern_stop,pivot,positive_ma50_slope,positive_rs_divergence,relative_divergence_pct,rs_divergence_lookback,sector,shares,signal_close,signal_date,spy_lookback_return_pct,stock_lookback_return_pct,stop,symbol
1,,,,70.0,147835204.2,2024-02-02,False,1028,96.5702,0.19216205415336507,2024-02-13,91.6183,stop,-4.883240246493658,-4.937837945846635,97.1465,7,91.71,87.23982,,50,2024-02-01,6.402913256813236,20,92.82571,-0.0545976993529762,,-5.075402300647024,-5.13,91.71,98.31,True,,,,Unknown,79,97.2615,2024-02-01,,,91.71,TROW
1,,,,70.0,128328604.01,2023-12-08,False,745,109.9242,0.22665824723308425,2024-03-07,126.376,timeout,2.8765305118811693,15.196658247233085,108.9574,60,103.39,100.61370000000001,,50,2023-12-07,4.248574498303914,20,104.88834800000001,12.320127735351916,,2.649872264648085,14.97,103.39,109.94,True,,,,Unknown,70,110.161,2023-12-07,,,103.39,STLD
1,,,,65.0,417956271.06,2024-03-01,False,1047,714.243,0.1829827832152695,2024-03-19,650.1094,stop,-9.667130025925175,-8.797017216784731,730.0193,12,657.1036,581.8981,,50,2024-02-29,9.218793118588975,20,635.542082,0.8701128091404442,,-9.850112809140445,-8.98,583.39,636.04,True,,,,Unknown,6,706.7471,2024-02-29,,,657.1036,MPWR
1,,,,30.0,666387618.09,2024-01-03,False,1007,33.0471,0.2143792342441957,2024-04-01,35.6243,timeout,-3.716300279308138,8.014379234244196,32.7051,60,30.4033,28.438412,,50,2024-01-02,7.387065072409826,20,30.539176,11.730679513552333,,-3.9306795135523336,7.8,26.31,28.58,True,,,,Unknown,100,32.4712,2024-01-02,,,30.4033,VZ
1,,,,30.0,145852960.98,2024-01-05,False,1009,16.9717,0.22255227398716748,2024-04-03,18.5236,timeout,-1.9863449618537032,9.362552273987168,17.4219,60,15.6139,14.100866000000002,,50,2024-01-04,6.634783991281101,20,15.036428,11.348897235840871,,-2.2088972358408707,9.14,13.16,14.31,True,,,,Unknown,17,17.0445,2024-01-04,,,15.6139,RF
1,,,,70.0,132428838.3,2024-03-04,False,1048,11.3389,0.18238694814896306,2024-04-12,10.4214,stop,-7.934417899888868,-7.907613051851037,11.1206,28,10.4318,9.635866,,50,2024-03-01,10.596141540365966,20,10.656896,0.02680484803783134,,-8.11680484803783,-8.09,10.29,10.99,True,,,,Unknown,1,11.3276,2024-03-01,,,10.4318,VTRS
1,,,,56.7,138607621.98,2024-04-05,False,1071,74.3899,0.19086466033689886,2024-04-16,72.2077,stop,0.1349235677880256,-2.7391353396631013,74.2416,7,72.28,74.00881,,50,2024-04-04,-0.8010938157227421,20,73.41593,-2.874058907451127,,-0.05594109254887325,-2.93,72.28,75.92,False,,,,Unknown,83,74.9352,2024-04-04,,,72.28,WEC
1,,,,30.0,657452235.6,2024-03-07,False,1051,583.7732,0.18198752915389527,2024-04-17,536.5342,stop,-5.440162536100746,-7.908012470846105,583.35,28,537.0713,531.23,,50,2024-03-06,1.4868136212186744,20,539.1283999999999,-2.4678499347453586,,-5.622150065254641,-8.09,527.03,582.85,True,,,,Unknown,5,575.97,2024-03-06,,,537.0713,SNPS
1,,,,30.0,142419803.47,2024-03-18,False,1058,384.2376,0.1819756413731799,2024-04-17,353.145,stop,-5.507749302287935,-7.90802435862682,381.8355,21,353.4985,365.706964,,50,2024-03-15,1.734104795444913,20,372.04870600000004,-2.4002750563388853,,-5.689724943661115,-8.09,352.01,378.79,True,,,,Unknown,8,383.7672,2024-03-15,,,353.4985,POOL
1,,,,30.0,317582377.31,2024-02-21,False,1040,207.7531,0.1820389952621042,2024-04-24,190.9418,stop,-9.87298742139593,-7.907961004737896,209.0429,44,191.1329,193.85045,,50,2024-02-20,1.789796206302352,20,197.31997800000002,1.9650264166580333,,-10.055026416658034,-8.09,185.45,202.44,True,,,,Unknown,15,206.5753,2024-02-20,,,191.1329,ODFL
1,,,,70.0,537279766.59,2024-04-08,False,1072,157.2014,0.18202376737779513,2024-05-01,144.4807,stop,-4.366599321964893,-7.907976232622205,155.9417,17,144.6253,133.55141799999998,,50,2024-04-05,8.499304739692114,20,144.90236000000002,-3.5413769106573123,,-4.548623089342687,-8.09,95.0,103.11,True,,,,Unknown,20,157.8439,2024-04-05,,,144.6253,TGT
1,,,,70.0,238636357.4,2024-02-07,False,1031,82.3107,0.20054717028244884,2024-05-03,84.0607,timeout,-0.6364616375305276,2.3305471702824487,82.4852,60,75.7259,73.618482,,50,2024-02-06,7.352949766065531,20,79.031612,2.9670088078129764,,-0.8370088078129765,2.13,60.45,66.22,True,,,,Unknown,61,81.9528,2024-02-06,,,75.7259,STX
1,,,,35.0,189047127.61,2024-02-13,False,1035,124.7514,0.23113950811960038,2024-05-09,141.025,timeout,7.663519844128918,13.2711395081196,123.005,60,114.7713,120.484534,,50,2024-02-12,4.765079640844205,20,126.225718,5.607619663990682,,7.4323803360093175,13.04,112.22,120.07,True,,,,Unknown,30,126.7119,2024-02-12,,,114.7713,MTB
1,,,,35.0,184549641.23,2024-05-22,False,1104,146.006,0.19073928468693113,2024-05-23,141.3585,stop,-2.2588273417726845,-2.989260715313069,144.8328,1,141.5,139.43008799999998,,50,2024-05-21,2.7292358877375023,20,143.23546399999998,-0.7304333735403845,,-2.4495666264596156,-3.18,141.5,146.55,True,,,,Unknown,26,146.73,2024-05-21,,,141.5,PNC
1,,,,30.0,512163153.15,2024-05-06,False,1092,453.5343,0.18743985183478262,2024-05-29,432.8367,stop,-6.21740700834107,-4.372560148165217,451.6555,16,433.27,439.505482,,50,2024-05-03,1.8343143214764268,20,447.567394,1.8448468601758528,,-6.404846860175852,-4.56,433.27,463.11,True,,,,Unknown,7,451.877,2024-05-03,,,433.27,NOC
